Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Alex,tvui,movieDetails,,,2021-06-04 03:29:31
Alex,tvui,movieDetails,,,2021-06-04 03:29:22
Alex,tvui,playback,,,2021-06-04 03:29:22
Alex,tvui,browseTitles,,,2021-06-04 03:29:21
Alex,tvui,movieDetails,,,2021-06-04 03:29:21
Alex,tvui,movieDetails,,,2021-06-04 03:29:09
Alex,tvui,browseTitles,,,2021-06-04 03:29:09
Alex,tvui,playback,,,2021-06-04 03:29:06
Alex,tvui,movieDetails,,,2021-06-04 03:29:06
Alex,tvui,playback,,,2021-06-04 03:07:30
Alex,tvui,movieDetails,,,2021-06-04 03:07:30
Alex,tvui,browseTitles,,,2021-06-04 03:07:27
Alex,tvui,movieDetails,,,2021-06-04 03:07:27
Alex,tvui,profilesGate,,,2021-06-04 03:07:15
Alex,tvui,browseTitles,,,2021-06-04 03:07:15
Alex,iOS,playback,,,2021-06-04 00:48:09
Alex,iOS,movieDetails,,,2021-06-04 00:48:08
Alex,iOS,movieDetails,,,2021-06-04 00:47:02
Alex,iOS,playback,,,2021-06-04 00:47:02
Alex,iOS,movieDetails,,,2021-06-03 23:26:57
Alex,iOS,playback,,,2021-06-03 23:26:57
Alex,iOS,browseTitles,,,2021-06-03 23:26:56
Alex,iOS,movieDetails,,,2021-06-03 23:26:56
Alex,iOS,browseTitles,,,2021-06-03 23:26:46
Alex,iOS,movieDetails,,,2021-06-03 23:26:45
Alex,iOS,movieDetails,,,2021-06-03 23:26:43
Alex,iOS,browseTitles,,,2021-06-03 23:26:42
Alex,iOS,browseTitles,,,2021-06-03 23:26:37
Alex,iOS,movieDetails,,,2021-06-03 23:26:36
Alex,iOS,playback,,,2021-06-03 23:26:30
Alex,iOS,movieDetails,,,2021-06-03 23:26:30
Alex,iOS,movieDetails,,,2021-06-03 23:24:32
Alex,iOS,playback,,,2021-06-03 23:24:32
Alex,iOS,browseTitles,,,2021-06-03 23:24:28
Alex,iOS,movieDetails,,,2021-06-03 23:24:28
Alex,iOS,movieDetails,,,2021-06-03 23:23:32
Alex,iOS,browseTitles,,,2021-06-03 23:23:32
Alex,iOS,movieDetails,,,2021-06-03 23:23:29
Alex,iOS,browseTitles,,,2021-06-03 23:23:28
Alex,iOS,movieDetails,,,2021-06-03 23:23:26
Alex,iOS,browseTitles,,,2021-06-03 23:23:26
Alex,iOS,movieDetails,,,2021-06-03 23:23:22
Alex,iOS,browseTitles,,,2021-06-03 23:23:21
Alex,iOS,movieDetails,,,2021-06-03 23:23:12
Alex,iOS,browseTitles,,,2021-06-03 23:23:12
Alex,iOS,browseTitles,,,2021-06-03 23:23:07
Alex,iOS,movieDetails,,,2021-06-03 23:23:07
Alex,iOS,movieDetails,,,2021-06-03 23:23:04
Alex,iOS,movieDetails,,,2021-06-03 23:23:04
Alex,iOS,browseTitles,,,2021-06-03 23:23:04
Alex,iOS,movieDetails,,,2021-06-03 23:22:57
Alex,iOS,browseTitles,,,2021-06-03 23:22:56
Alex,iOS,browseTitles,,,2021-06-03 23:22:28
Alex,iOS,profilesGate,,,2021-06-03 23:22:28
Cruzer,iOS,playback,,,2021-09-30 07:38:43
Cruzer,iOS,movieDetails,,,2021-09-30 07:38:43
Cruzer,iOS,movieDetails,,,2021-09-30 07:38:37
Cruzer,iOS,browseTitles,,,2021-09-30 07:38:36
Cruzer,iOS,playback,,,2021-09-30 07:38:33
Cruzer,iOS,browseTitles,,,2021-09-30 07:38:33
Cruzer,iOS,playback,,,2021-09-30 07:38:28
Cruzer,iOS,postPlay,,,2021-09-30 07:38:28
Cruzer,iOS,postPlay,,,2021-09-30 07:38:28
Cruzer,iOS,playback,,,2021-09-30 07:38:28
Cruzer,iOS,browseTitles,,,2021-09-30 07:38:25
Cruzer,iOS,playback,,,2021-09-30 07:38:25
Cruzer,iOS,playback,,,2021-09-30 07:38:22
Cruzer,iOS,browseTitles,,,2021-09-30 07:38:22
Cruzer,iOS,browseTitles,,,2021-09-30 07:37:56
Cruzer,iOS,browseTitles,,,2021-09-30 07:37:56
Cruzer,iOS,playback,,,2021-09-30 07:37:56
Cruzer,iOS,profilesGate,,,2021-09-30 07:37:45
Cruzer,iOS,browseTitles,,,2021-09-30 07:37:45
Cruzer,iOS,profilesGate,,,2021-09-30 07:37:44
Cruzer,iOS,playback,,,2021-09-29 08:31:18
Cruzer,iOS,postPlay,,,2021-09-29 08:31:18
Cruzer,tvui,movieDetails,,,2021-09-29 08:20:14
Cruzer,tvui,profilesGate,,,2021-09-29 08:20:14
Cruzer,iOS,browseTitles,,,2021-09-29 08:10:16
Cruzer,iOS,playback,,,2021-09-29 08:10:16
Cruzer,iOS,postPlay,,,2021-09-29 08:10:11
Cruzer,iOS,playback,,,2021-09-29 08:10:11
Cruzer,iOS,playback,,,2021-09-29 08:10:11
Cruzer,iOS,browseTitles,,,2021-09-29 08:10:11
Cruzer,iOS,playback,,,2021-09-29 08:10:10
Cruzer,iOS,postPlay,,,2021-09-29 08:10:10
Cruzer,iOS,browseTitles,,,2021-09-29 07:54:10
Cruzer,iOS,browseTitles,,,2021-09-29 07:54:10
Cruzer,iOS,playback,,,2021-09-29 07:54:10
Cruzer,iOS,profilesGate,,,2021-09-29 07:54:05
Cruzer,iOS,browseTitles,,,2021-09-29 07:54:05
Cruzer,iOS,profilesGate,,,2021-09-29 07:54:04
Cruzer,tvui,postPlay,,,2021-09-29 07:50:13
Cruzer,tvui,movieDetails,,,2021-09-29 07:50:13
Cruzer,tvui,postPlay,,,2021-09-29 07:49:57
Cruzer,tvui,playback,,,2021-09-29 07:49:57
Cruzer,tvui,postPlay,,,2021-09-29 07:06:55
Cruzer,tvui,playback,,,2021-09-29 07:06:55
Cruzer,tvui,playback,,,2021-09-29 07:06:35
Cruzer,tvui,postPlay,,,2021-09-29 07:06:35
Cruzer,tvui,movieDetails,,,2021-09-29 06:19:21
Cruzer,tvui,playback,,,2021-09-29 06:19:21
Cruzer,tvui,movieDetails,,,2021-09-29 06:19:15
Cruzer,tvui,browseTitles,,,2021-09-29 06:19:15
Cruzer,tvui,profilesGate,,,2021-09-29 06:18:39
Cruzer,tvui,browseTitles,,,2021-09-29 06:18:39
Cruzer,iOS,playback,,,2021-09-28 17:05:45
Cruzer,iOS,movieDetails,,,2021-09-28 17:05:45
Cruzer,iOS,movieDetails,,,2021-09-28 17:05:25
Cruzer,iOS,movieDetails,,,2021-09-28 17:05:25
Cruzer,iOS,playback,,,2021-09-28 17:05:25
Cruzer,iOS,movieDetails,,,2021-09-28 17:05:09
Cruzer,iOS,browseTitles,,,2021-09-28 17:05:08
Cruzer,iOS,profilesGate,,,2021-09-28 17:05:02
Cruzer,iOS,profilesGate,,,2021-09-28 17:05:02
Cruzer,iOS,browseTitles,,,2021-09-28 17:05:02
Cruzer,iOS,postPlay,,,2021-09-28 16:29:32
Cruzer,iOS,postPlay,,,2021-09-28 16:29:32
Cruzer,iOS,playback,,,2021-09-28 16:06:53
Cruzer,iOS,postPlay,,,2021-09-28 16:06:53
Cruzer,iOS,playback,,,2021-09-28 15:44:30
Cruzer,iOS,playback,,,2021-09-28 15:44:29
Cruzer,iOS,playback,,,2021-09-28 15:44:27
Cruzer,iOS,playback,,,2021-09-28 15:44:27
Cruzer,iOS,playback,,,2021-09-28 15:44:19
Cruzer,iOS,playback,,,2021-09-28 15:44:19
Cruzer,iOS,postPlay,,,2021-09-28 15:43:56
Cruzer,iOS,playback,,,2021-09-28 15:43:56
Cruzer,iOS,playback,,,2021-09-28 15:21:04
Cruzer,iOS,postPlay,,,2021-09-28 15:21:04
Cruzer,iOS,movieDetails,,,2021-09-28 15:00:45
Cruzer,iOS,playback,,,2021-09-28 15:00:45
Cruzer,iOS,movieDetails,,,2021-09-28 15:00:23
Cruzer,iOS,playback,,,2021-09-28 15:00:22
Cruzer,iOS,postPlay,,,2021-09-28 15:00:19
Cruzer,iOS,playback,,,2021-09-28 15:00:19
Cruzer,iOS,playback,,,2021-09-28 14:59:57
Cruzer,iOS,postPlay,,,2021-09-28 14:59:57
Cruzer,iOS,browseTitles,,,2021-09-28 14:59:52
Cruzer,iOS,browseTitles,,,2021-09-28 14:59:52
Cruzer,iOS,playback,,,2021-09-28 14:59:52
Cruzer,iOS,profilesGate,,,2021-09-28 14:59:47
Cruzer,iOS,browseTitles,,,2021-09-28 14:59:47
Cruzer,iOS,profilesGate,,,2021-09-28 14:59:46
Cruzer,iOS,movieDetails,,,2021-09-28 08:09:35
Cruzer,iOS,playback,,,2021-09-28 08:09:35
Cruzer,iOS,movieDetails,,,2021-09-28 08:09:27
Cruzer,iOS,browseTitles,,,2021-09-28 08:09:26
Cruzer,iOS,playback,,,2021-09-28 08:09:21
Cruzer,iOS,browseTitles,,,2021-09-28 08:09:21
Cruzer,iOS,postPlay,,,2021-09-28 08:08:13
Cruzer,iOS,playback,,,2021-09-28 08:08:13
Cruzer,iOS,playback,,,2021-09-28 08:08:11
Cruzer,iOS,postPlay,,,2021-09-28 08:08:11
Cruzer,tvui,movieDetails,,,2021-09-28 08:06:50
Cruzer,tvui,profilesGate,,,2021-09-28 08:06:50
Cruzer,iOS,browseTitles,,,2021-09-28 07:52:10
Cruzer,iOS,browseTitles,,,2021-09-28 07:52:10
Cruzer,iOS,playback,,,2021-09-28 07:52:10
Cruzer,iOS,profilesGate,,,2021-09-28 07:52:03
Cruzer,iOS,profilesGate,,,2021-09-28 07:52:03
Cruzer,iOS,browseTitles,,,2021-09-28 07:52:03
Cruzer,tvui,movieDetails,,,2021-09-28 07:36:53
Cruzer,tvui,postPlay,,,2021-09-28 07:36:53
Cruzer,tvui,playback,,,2021-09-28 07:36:50
Cruzer,tvui,postPlay,,,2021-09-28 07:36:50
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:05
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:05
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:04
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:04
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:03
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:03
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:02
Cruzer,iOS,notificationLanding,,,2021-09-28 06:48:02
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:56
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:55
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:54
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:54
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:50
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:50
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:47
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:47
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:41
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:40
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:27
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:27
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:26
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:26
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:22
Cruzer,iOS,notificationLanding,,,2021-09-28 06:47:22
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:20
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:20
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:20
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:10
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:10
Cruzer,iOS,movieDetails,,,2021-09-28 06:47:06
Cruzer,iOS,accountMenu,,,2021-09-28 06:47:06
Cruzer,tvui,movieDetails,,,2021-09-28 06:46:46
Cruzer,tvui,playback,,,2021-09-28 06:46:46
Cruzer,iOS,browseTitles,,,2021-09-28 06:46:24
Cruzer,iOS,movieDetails,,,2021-09-28 06:46:24
Cruzer,iOS,profilesGate,,,2021-09-28 06:46:17
Cruzer,iOS,profilesGate,,,2021-09-28 06:46:17
Cruzer,iOS,browseTitles,,,2021-09-28 06:46:17
Cruzer,tvui,postPlay,,,2021-09-28 06:45:52
Cruzer,tvui,movieDetails,,,2021-09-28 06:45:52
Cruzer,tvui,playback,,,2021-09-28 06:45:42
Cruzer,tvui,postPlay,,,2021-09-28 06:45:42
Cruzer,tvui,movieDetails,,,2021-09-28 06:05:21
Cruzer,tvui,playback,,,2021-09-28 06:05:21
Cruzer,tvui,movieDetails,,,2021-09-28 06:05:19
Cruzer,tvui,browseTitles,,,2021-09-28 06:05:19
Cruzer,tvui,profilesGate,,,2021-09-28 06:05:11
Cruzer,tvui,browseTitles,,,2021-09-28 06:05:11
Cruzer,tvui,profilesGate,,,2021-09-27 21:35:27
Cruzer,tvui,browseTitles,,,2021-09-27 21:35:27
Cruzer,tvui,browseTitles,,,2021-09-27 21:05:24
Cruzer,tvui,profilesGate,,,2021-09-27 21:05:24
Cruzer,tvui,profilesGate,,,2021-09-27 21:01:26
Cruzer,iOS,postPlay,,,2021-09-27 08:13:23
Cruzer,iOS,postPlay,,,2021-09-27 08:13:23
Cruzer,iOS,playback,,,2021-09-27 07:55:05
Cruzer,iOS,postPlay,,,2021-09-27 07:55:05
Cruzer,iOS,playback,,,2021-09-27 07:51:18
Cruzer,iOS,playback,,,2021-09-27 07:51:18
Cruzer,iOS,postPlay,,,2021-09-27 07:51:13
Cruzer,iOS,playback,,,2021-09-27 07:51:13
Cruzer,iOS,playback,,,2021-09-27 07:47:19
Cruzer,iOS,postPlay,,,2021-09-27 07:47:19
Cruzer,tvui,movieDetails,,,2021-09-27 07:45:13
Cruzer,tvui,profilesGate,,,2021-09-27 07:45:13
Cruzer,iOS,browseTitles,,,2021-09-27 07:31:14
Cruzer,iOS,playback,,,2021-09-27 07:31:14
Cruzer,iOS,playback,,,2021-09-27 07:31:07
Cruzer,iOS,browseTitles,,,2021-09-27 07:31:07
Cruzer,iOS,browseTitles,,,2021-09-27 07:19:22
Cruzer,iOS,browseTitles,,,2021-09-27 07:19:22
Cruzer,iOS,playback,,,2021-09-27 07:19:22
Cruzer,iOS,profilesGate,,,2021-09-27 07:19:16
Cruzer,iOS,browseTitles,,,2021-09-27 07:19:16
Cruzer,iOS,profilesGate,,,2021-09-27 07:19:15
Cruzer,tvui,movieDetails,,,2021-09-27 07:15:12
Cruzer,tvui,postPlay,,,2021-09-27 07:15:12
Cruzer,tvui,playback,,,2021-09-27 07:15:09
Cruzer,tvui,postPlay,,,2021-09-27 07:15:09
Cruzer,tvui,movieDetails,,,2021-09-27 06:35:16
Cruzer,tvui,playback,,,2021-09-27 06:35:16
Cruzer,tvui,movieDetails,,,2021-09-27 06:35:14
Cruzer,tvui,postPlay,,,2021-09-27 06:35:14
Cruzer,tvui,playback,,,2021-09-27 06:35:10
Cruzer,tvui,postPlay,,,2021-09-27 06:35:10
Cruzer,tvui,movieDetails,,,2021-09-27 05:49:24
Cruzer,tvui,playback,,,2021-09-27 05:49:24
Cruzer,tvui,movieDetails,,,2021-09-27 05:49:10
Cruzer,tvui,browseTitles,,,2021-09-27 05:49:10
Cruzer,tvui,profilesGate,,,2021-09-27 05:48:14
Cruzer,tvui,browseTitles,,,2021-09-27 05:48:14
Cruzer,tvui,profilesGate,,,2021-09-27 05:48:08
Cruzer,iOS,playback,,,2021-09-27 05:47:25
Cruzer,iOS,browseTitles,,,2021-09-27 05:47:25
Cruzer,iOS,browseTitles,,,2021-09-27 05:27:47
Cruzer,iOS,browseTitles,,,2021-09-27 05:27:47
Cruzer,iOS,playback,,,2021-09-27 05:27:47
Cruzer,iOS,profilesGate,,,2021-09-27 05:27:42
Cruzer,iOS,profilesGate,,,2021-09-27 05:27:42
Cruzer,iOS,browseTitles,,,2021-09-27 05:27:42
Cruzer,iOS,movieDetails,,,2021-09-26 05:56:09
Cruzer,iOS,playback,,,2021-09-26 05:56:09
Cruzer,iOS,movieDetails,,,2021-09-26 05:55:55
Cruzer,iOS,playback,,,2021-09-26 05:55:55
Cruzer,iOS,playback,,,2021-09-26 05:55:49
Cruzer,iOS,playback,,,2021-09-26 05:55:49
Cruzer,iOS,postPlay,,,2021-09-26 05:54:03
Cruzer,iOS,playback,,,2021-09-26 05:54:03
Cruzer,iOS,postPlay,,,2021-09-26 05:54:02
Cruzer,iOS,playback,,,2021-09-26 05:54:02
Cruzer,iOS,playback,,,2021-09-26 05:54:00
Cruzer,iOS,playback,,,2021-09-26 05:54:00
Cruzer,iOS,movieDetails,,,2021-09-26 05:53:15
Cruzer,iOS,playback,,,2021-09-26 05:53:15
Cruzer,iOS,playback,,,2021-09-26 05:53:06
Cruzer,iOS,movieDetails,,,2021-09-26 05:53:06
Cruzer,iOS,movieDetails,,,2021-09-26 05:52:59
Cruzer,iOS,playback,,,2021-09-26 05:52:59
Cruzer,iOS,movieDetails,,,2021-09-26 05:52:43
Cruzer,iOS,playback,,,2021-09-26 05:52:42
Cruzer,iOS,postPlay,,,2021-09-26 05:52:33
Cruzer,iOS,playback,,,2021-09-26 05:52:33
Cruzer,iOS,playback,,,2021-09-26 05:32:43
Cruzer,iOS,postPlay,,,2021-09-26 05:32:43
Cruzer,iOS,playback,,,2021-09-26 05:32:41
Cruzer,iOS,browseTitles,,,2021-09-26 05:32:40
Cruzer,iOS,browseTitles,,,2021-09-26 05:32:40
Cruzer,iOS,profilesGate,,,2021-09-26 05:32:37
Cruzer,iOS,browseTitles,,,2021-09-26 05:32:37
Cruzer,iOS,profilesGate,,,2021-09-26 05:32:36
Cruzer,iOS,postPlay,,,2021-09-26 05:24:15
Cruzer,iOS,postPlay,,,2021-09-26 05:24:15
Cruzer,iOS,playback,,,2021-09-26 04:46:21
Cruzer,iOS,postPlay,,,2021-09-26 04:46:21
Cruzer,iOS,browseTitles,,,2021-09-26 04:46:18
Cruzer,iOS,browseTitles,,,2021-09-26 04:46:18
Cruzer,iOS,playback,,,2021-09-26 04:46:18
Cruzer,iOS,profilesGate,,,2021-09-26 04:46:07
Cruzer,iOS,browseTitles,,,2021-09-26 04:46:07
Cruzer,iOS,profilesGate,,,2021-09-26 04:46:06
Cruzer,tvui,movieDetails,,,2021-09-26 02:02:32
Cruzer,tvui,profilesGate,,,2021-09-26 02:02:32
Cruzer,tvui,playback,,,2021-09-26 01:32:31
Cruzer,tvui,movieDetails,,,2021-09-26 01:32:31
Cruzer,tvui,episodesSelector,,,2021-09-26 01:32:24
Cruzer,tvui,playback,,,2021-09-26 01:32:24
Cruzer,tvui,movieDetails,,,2021-09-26 01:31:54
Cruzer,tvui,episodesSelector,,,2021-09-26 01:31:54
Cruzer,tvui,browseTitles,,,2021-09-26 01:31:45
Cruzer,tvui,movieDetails,,,2021-09-26 01:31:45
Cruzer,tvui,profilesGate,,,2021-09-26 01:31:30
Cruzer,tvui,browseTitles,,,2021-09-26 01:31:29
Cruzer,iOS,movieDetails,,,2021-09-25 20:42:38
Cruzer,iOS,movieDetails,,,2021-09-25 20:42:38
Cruzer,iOS,browseTitles,,,2021-09-25 20:42:38
Cruzer,iOS,browseTitles,,,2021-09-25 20:42:31
Cruzer,iOS,movieDetails,,,2021-09-25 20:42:31
Cruzer,iOS,profilesGate,,,2021-09-25 20:42:09
Cruzer,iOS,profilesGate,,,2021-09-25 20:42:09
Cruzer,iOS,browseTitles,,,2021-09-25 20:42:09
Cruzer,iOS,playback,,,2021-09-25 09:22:45
Cruzer,iOS,playback,,,2021-09-25 09:22:42
Cruzer,iOS,browseTitles,,,2021-09-25 09:22:42
Cruzer,iOS,browseTitles,,,2021-09-25 09:22:42
Cruzer,iOS,playback,,,2021-09-25 09:22:41
Cruzer,iOS,postPlay,,,2021-09-25 09:22:41
Cruzer,iOS,playback,,,2021-09-25 09:22:40
Cruzer,iOS,postPlay,,,2021-09-25 09:22:40
Cruzer,iOS,browseTitles,,,2021-09-25 09:07:01
Cruzer,iOS,browseTitles,,,2021-09-25 09:07:01
Cruzer,iOS,playback,,,2021-09-25 09:07:01
Cruzer,iOS,profilesGate,,,2021-09-25 09:06:55
Cruzer,iOS,profilesGate,,,2021-09-25 09:06:55
Cruzer,iOS,browseTitles,,,2021-09-25 09:06:55
Cruzer,iOS,movieDetails,,,2021-09-24 21:30:06
Cruzer,iOS,browseTitles,,,2021-09-24 21:30:05
Cruzer,iOS,profilesGate,,,2021-09-24 21:29:44
Cruzer,iOS,browseTitles,,,2021-09-24 21:29:44
Cruzer,iOS,profilesGate,,,2021-09-24 21:29:43
Cruzer,iOS,postPlay,,,2021-09-24 08:56:18
Cruzer,iOS,playback,,,2021-09-24 08:56:18
Cruzer,iOS,playback,,,2021-09-24 08:56:15
Cruzer,iOS,postPlay,,,2021-09-24 08:56:15
Cruzer,iOS,browseTitles,,,2021-09-24 08:46:58
Cruzer,iOS,browseTitles,,,2021-09-24 08:46:58
Cruzer,iOS,playback,,,2021-09-24 08:46:58
Cruzer,iOS,profilesGate,,,2021-09-24 08:46:51
Cruzer,iOS,browseTitles,,,2021-09-24 08:46:51
Cruzer,iOS,profilesGate,,,2021-09-24 08:46:50
Cruzer,iOS,browseTitles,,,2021-09-24 06:32:07
Cruzer,iOS,browseTitles,,,2021-09-24 06:32:07
Cruzer,iOS,playback,,,2021-09-24 06:32:07
Cruzer,iOS,profilesGate,,,2021-09-24 06:32:02
Cruzer,iOS,browseTitles,,,2021-09-24 06:32:02
Cruzer,iOS,profilesGate,,,2021-09-24 06:32:01
Cruzer,iOS,browseTitles,,,2021-09-23 09:18:21
Cruzer,iOS,playback,,,2021-09-23 09:18:21
Cruzer,iOS,playback,,,2021-09-23 09:18:18
Cruzer,iOS,browseTitles,,,2021-09-23 09:18:18
Cruzer,iOS,browseTitles,,,2021-09-23 09:18:16
Cruzer,iOS,playback,,,2021-09-23 09:18:16
Cruzer,iOS,playback,,,2021-09-23 09:18:04
Cruzer,iOS,browseTitles,,,2021-09-23 09:18:04
Cruzer,iOS,browseTitles,,,2021-09-23 09:10:04
Cruzer,iOS,browseTitles,,,2021-09-23 09:10:04
Cruzer,iOS,playback,,,2021-09-23 09:10:04
Cruzer,iOS,profilesGate,,,2021-09-23 09:09:52
Cruzer,iOS,profilesGate,,,2021-09-23 09:09:52
Cruzer,iOS,browseTitles,,,2021-09-23 09:09:52
Cruzer,tvui,profilesGate,,,2021-09-22 09:16:23
Cruzer,tvui,movieDetails,,,2021-09-22 09:16:23
Cruzer,iOS,postPlay,,,2021-09-22 09:11:27
Cruzer,iOS,playback,,,2021-09-22 09:11:27
Cruzer,iOS,playback,,,2021-09-22 09:11:26
Cruzer,iOS,postPlay,,,2021-09-22 09:11:26
Cruzer,iOS,playback,,,2021-09-22 08:48:50
Cruzer,iOS,browseTitles,,,2021-09-22 08:48:49
Cruzer,iOS,browseTitles,,,2021-09-22 08:48:49
Cruzer,iOS,profilesGate,,,2021-09-22 08:48:38
Cruzer,iOS,browseTitles,,,2021-09-22 08:48:38
Cruzer,iOS,profilesGate,,,2021-09-22 08:48:37
Cruzer,tvui,postPlay,,,2021-09-22 08:46:39
Cruzer,tvui,movieDetails,,,2021-09-22 08:46:39
Cruzer,tvui,playback,,,2021-09-22 08:46:23
Cruzer,tvui,postPlay,,,2021-09-22 08:46:23
Cruzer,tvui,movieDetails,,,2021-09-22 08:23:47
Cruzer,tvui,playback,,,2021-09-22 08:23:47
Cruzer,tvui,browseTitles,,,2021-09-22 08:23:44
Cruzer,tvui,movieDetails,,,2021-09-22 08:23:44
Cruzer,tvui,movieDetails,,,2021-09-22 08:23:41
Cruzer,tvui,browseTitles,,,2021-09-22 08:23:41
Cruzer,tvui,playback,,,2021-09-22 08:23:14
Cruzer,tvui,movieDetails,,,2021-09-22 08:23:14
Cruzer,tvui,postPlay,,,2021-09-22 08:23:01
Cruzer,tvui,playback,,,2021-09-22 08:23:01
Cruzer,tvui,playback,,,2021-09-22 08:22:54
Cruzer,tvui,postPlay,,,2021-09-22 08:22:54
Cruzer,tvui,movieDetails,,,2021-09-22 07:39:04
Cruzer,tvui,playback,,,2021-09-22 07:39:04
Cruzer,tvui,browseTitles,,,2021-09-22 07:39:02
Cruzer,tvui,movieDetails,,,2021-09-22 07:39:02
Cruzer,tvui,profilesGate,,,2021-09-22 07:38:56
Cruzer,tvui,browseTitles,,,2021-09-22 07:38:56
Cruzer,tvui,profilesGate,,,2021-09-22 07:38:52
Cruzer,iOS,browseTitles,,,2021-09-22 07:35:06
Cruzer,iOS,browseTitles,,,2021-09-22 07:35:06
Cruzer,iOS,playback,,,2021-09-22 07:35:06
Cruzer,iOS,profilesGate,,,2021-09-22 07:35:01
Cruzer,iOS,profilesGate,,,2021-09-22 07:35:01
Cruzer,iOS,browseTitles,,,2021-09-22 07:35:01
Cruzer,iOS,browseTitles,,,2021-09-22 06:14:21
Cruzer,iOS,browseTitles,,,2021-09-22 06:14:21
Cruzer,iOS,playback,,,2021-09-22 06:14:21
Cruzer,iOS,profilesGate,,,2021-09-22 06:14:16
Cruzer,iOS,profilesGate,,,2021-09-22 06:14:16
Cruzer,iOS,browseTitles,,,2021-09-22 06:14:16
Cruzer,iOS,movieDetails,,,2021-09-21 09:18:07
Cruzer,iOS,playback,,,2021-09-21 09:18:07
Cruzer,iOS,movieDetails,,,2021-09-21 09:17:51
Cruzer,iOS,browseTitles,,,2021-09-21 09:17:50
Cruzer,iOS,playback,,,2021-09-21 09:17:45
Cruzer,iOS,browseTitles,,,2021-09-21 09:17:45
Cruzer,iOS,browseTitles,,,2021-09-21 09:12:31
Cruzer,iOS,playback,,,2021-09-21 09:12:31
Cruzer,iOS,playback,,,2021-09-21 09:12:25
Cruzer,iOS,browseTitles,,,2021-09-21 09:12:25
Cruzer,iOS,browseTitles,,,2021-09-21 09:08:52
Cruzer,iOS,browseTitles,,,2021-09-21 09:08:52
Cruzer,iOS,playback,,,2021-09-21 09:08:52
Cruzer,iOS,profilesGate,,,2021-09-21 09:08:45
Cruzer,iOS,browseTitles,,,2021-09-21 09:08:45
Cruzer,iOS,profilesGate,,,2021-09-21 09:08:44
Cruzer,tvui,profilesGate,,,2021-09-21 06:25:55
Cruzer,tvui,browseTitles,,,2021-09-21 06:25:55
Cruzer,tvui,movieDetails,,,2021-09-21 05:55:28
Cruzer,tvui,browseTitles,,,2021-09-21 05:55:28
Cruzer,tvui,playback,,,2021-09-21 05:55:26
Cruzer,tvui,movieDetails,,,2021-09-21 05:55:26
Cruzer,tvui,postPlay,,,2021-09-21 05:48:38
Cruzer,tvui,playback,,,2021-09-21 05:48:38
Cruzer,tvui,playback,,,2021-09-21 05:48:18
Cruzer,tvui,postPlay,,,2021-09-21 05:48:18
Cruzer,tvui,playback,,,2021-09-21 05:35:42
Cruzer,tvui,movieDetails,,,2021-09-21 05:35:42
Cruzer,tvui,profilesGate,,,2021-09-21 05:35:38
Cruzer,tvui,profilesGate,,,2021-09-21 05:35:38
Cruzer,tvui,movieDetails,,,2021-09-21 05:35:38
Cruzer,tvui,profilesGate,,,2021-09-21 04:01:48
Cruzer,tvui,profilesGate,,,2021-09-21 03:53:23
Cruzer,tvui,movieDetails,,,2021-09-21 03:53:23
Cruzer,tvui,screenSaver,,,2021-09-21 03:43:29
Cruzer,tvui,movieDetails,,,2021-09-21 03:43:29
Cruzer,tvui,movieDetails,,,2021-09-21 03:28:23
Cruzer,tvui,screenSaver,,,2021-09-21 03:28:23
Cruzer,tvui,playback,,,2021-09-21 03:23:22
Cruzer,tvui,movieDetails,,,2021-09-21 03:23:22
Cruzer,tvui,playback,,,2021-09-21 03:20:16
Cruzer,tvui,movieDetails,,,2021-09-21 03:20:16
Cruzer,tvui,browseTitles,,,2021-09-21 03:18:07
Cruzer,tvui,movieDetails,,,2021-09-21 03:18:07
