Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Alex,"Dinotrux: Season 3: ""Battle""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-13 05:23:02,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6601,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":477601,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1381930,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Blayde""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-13 04:49:28,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3852,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1170852,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1224384,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1239547,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1244972,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1348218,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1994198,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2011718,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Slamtools""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-13 04:27:31,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6713,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1315713,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Wings""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-13 04:23:12,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8878,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":257878,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Wings""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 17:39:02,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6258,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":802973,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":809716,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1128028,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2029166,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Flynt""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 17:30:05,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6953,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":534953,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Flynt""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 05:07:51,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3841,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":777841,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1680810,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Speed""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 04:59:35,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7156,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":497156,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Speed""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 04:14:41,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4917,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":16302,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":184897,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":518897,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":854425,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1394468,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2295421,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Moles""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 04:14:28,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1681,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Moles""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 04:12:28,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5962,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":112962,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Dragon""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 03:49:26,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2976,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1377976,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Moles""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 03:49:17,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1943,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Mermaid""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 03:43:55,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6387,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":71359,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":167002,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":384002,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 2: ""Moles""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 03:19:24,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6952,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":179254,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":179591,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":180619,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":188251,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":188618,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":189589,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":303087,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":303516,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":304928,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1471516,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 1: ""Boots""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 02:42:40,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2991,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":209991,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1113982,""mediaOffsetMs"":null}]"
Alex,"The Adventures of Puss in Boots: Season 1: ""Golem""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 02:19:45,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2818,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1371818,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Sawmetradon""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 01:18:22,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5027,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":313225,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1340149,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Volcano""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 00:54:31,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6817,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1421817,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Drillasaurs""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 00:22:39,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6623,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":14417,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":460092,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":511092,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":568515,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":570197,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":572336,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":572681,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":575486,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":580258,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":580631,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":584316,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1909316,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Slide""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 00:20:13,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2100,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":139100,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 3: ""Slide""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 00:14:41,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6816,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":198816,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":201641,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":202613,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":202654,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":208580,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":208930,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":209200,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":212924,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":216648,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":218029,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":222337,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":222695,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":224129,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":228430,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":228817,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":230027,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":232253,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":232696,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":233881,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":236509,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":236895,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":238179,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":240212,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":240621,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":241737,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":241866,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":242260,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":243525,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":247453,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":247949,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":249046,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":332737,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Lightning""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-09 00:12:36,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8785,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":122785,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Lightning""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 22:29:30,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8389,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":21389,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":51583,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":948656,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":949003,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":950166,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":956640,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":956996,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":957448,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":958643,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":958933,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":959436,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":960492,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":960835,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":961999,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":964891,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":965288,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":965869,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1362639,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1394237,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1419505,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2320389,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""Bad Seed / Smells Like Trouble / Leader of the Pack / Momma Croc""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 20:42:15,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5054,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1213054,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1228797,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1249557,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2151275,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""The Unexpected Hero / Busy Day / Lizard in the Sky / Hiccup and Away""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 19:42:43,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6330,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":542150,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":884241,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1349620,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1811696,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":2034795,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2049942,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2491637,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""Black Run / One for All / Frost Bitten / Day of the Chicken""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 19:12:45,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2680,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":74506,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":190104,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1866104,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Lightning""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 19:12:40,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2680,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""Godlizard Returns / My Bodyguard / Touching Bottom / Sound Bites""",Apple TV 3,2016-10-08 03:39:31,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3210,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1688212,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1698397,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""Winning Ticket / Collector Mania / Lucked Out / Firefly Flash!""",Apple TV 3,2016-10-08 03:11:12,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3286,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1688404,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1698662,""mediaOffsetMs"":null}]"
Alex,"Oscar's Oasis: Season 1: ""Egg Over Easy / Forbidden Paradise / Scam Sandwich / Get out of It""",Apple TV 3,2016-10-08 02:42:53,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5718,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1689765,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1699979,""mediaOffsetMs"":null}]"
Alex,Kung Fu Panda: Holiday,Apple TV 3,2016-10-08 02:15:12,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":9081,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1577961,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Lightning""",Apple TV 3,2016-10-08 02:14:18,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3886,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":17886,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Lightning""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 01:52:53,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3821,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":9821,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":25629,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":76158,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":85318,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1074642,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1074643,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1076789,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Wind""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 01:52:21,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8326,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":13321,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":26319,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":27259,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":28501,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":30664,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":32008,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":33014,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":34014,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Wind""",Apple TV 3,2016-10-08 01:25:41,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2638,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1365638,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1384638,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Water""",Apple TV 3,2016-10-08 01:02:33,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2621,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1367621,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1386894,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Desert Scraptors""",Apple TV 3,2016-10-08 00:43:56,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":10840,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1103840,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1122988,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Desert Scraptors""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-08 00:35:06,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8113,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":300113,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":375678,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":376976,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":379246,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":380533,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":382968,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":383409,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":384470,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":388349,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":388722,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":389212,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":391315,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":391708,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":392869,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":396220,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":396617,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":397949,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":416370,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":421733,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":431375,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":482209,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":482969,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":485683,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":486105,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":487021,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":499867,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":499868,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":501178,""mediaOffsetMs"":null}]"
Alex,"Dinotrux: Season 2: ""Desert Scraptors""",Android DefaultWidevineL3Tablet Android Tablet,2016-10-07 21:29:59,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6405,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":134405,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1038147,""mediaOffsetMs"":null}]"
